,nickname,text,score,like,dislike,time,watch_movie
141,Olleh(happ****),다른좀비영화를 많이 접해보지 않은 입장에서 되게 재밌게봤어요...^^ 시간가는줄 몰랐고 두시간동안 무서운 롤러코스터타는기분!! (원래무서운걸잘못봐서그런가),10,17,7,2013-06-20 16:52:00,0
142,쥬(jiwo****),다 보고 뉴스를 보니 뭐가 영화인지 모르겠네...,10,9,0,2020-08-27 20:14:00,0
143,20세기 소년(tomb****),이 좀비떼들 보다 지금 이시점의 코로나가 좀 순하기는 하지  코로나 백신을  빨리 기대하며서.. 7년이 흐른뒤  이 영화가 좀 다르게 보인다,8,9,0,2020-08-21 03:08:00,0
144,xpff****,메르스 성지순례 합니다.,10,9,0,2015-06-03 17:57:00,0
145,cano****,메르스 예언 영화 성지순례옴.. 평택,10,9,0,2015-06-03 00:03:00,0
146,2Pac(nanb****),킬링타임으로 보기엔 나쁘지 않다,6,9,0,2013-07-20 14:23:00,0
147,mybt****,그냥 좀비 영화가 아니라 현대사회에 대한 고찰과 인류애또한 느낄수 있는 영화였습니다.,10,9,0,2013-07-08 14:23:00,0
148,쮸랑이(bonn****),말 그대로 내용은 없다.그래도 재미있는 이유?누구도 영화를 보면서 느꼈던 박진감과 스릴 그리고 절묘한 순간에 넣은 깜짝 놀라게하는 포인트들에서 느꼈던 소름은 잊지 못할것이다. 이래서 우리가 할리우드 영화본다고.이래서...,9,9,0,2013-06-28 19:17:00,0
149,요정사랑(yyoj****),처음시작은 좀..궁금하고 스릴있고..나중에갈수록 점점 뭐랄까? 좀비들이 좀 우스워지기 시작했음ㅋ 스케일이 커서인지 2시간이 금방지나간듯..,8,9,0,2013-06-27 18:13:00,0
150,달빛새벽(caor****),처음부터 끝까지 조금도 지루하지 않았다. 함께 본 누나는 좀비의 행동에 계속 입을 막고 웃었지만...,10,9,0,2013-06-22 02:40:00,0
151,낯선길고양이(helu****),개떼들이 몰려온다. 기존에 봐왔던 좀비들이랑은 다른. 원래 좀비라는 것 자체가 현실성 없는 것이지만 현실가능성 있게끔 생각하게 됨. 계속 되는 긴장감과 개떼스케일에 끝이 허무할 수도 있는것이 허무하지 않았음. 개인적...,10,9,0,2013-06-21 01:42:00,0
152,무스펠(demi****),좀비분들의 연기에 박수를 보냅니다.,8,9,0,2013-06-21 01:26:00,0
153,이짱정(dudw****),내생각으론 은위보다 더재밋었음 시간가는줄 모르고 봤다..,10,10,1,2013-06-26 22:22:00,0
154,부건(gunm****),난 재밋던데 스릴도있고,10,10,1,2013-06-25 13:16:00,0
155,왕자(ssy3****),완전 대박이에요 짱 이건 완전 공포수준 죽을거같에요 간떨려요 3D로 보면 완전 죽음임 초대형 공포 강추 죽다 사름,10,10,1,2013-06-22 22:22:00,0
156,트루번(017p****),심장이 쫄깃쫄깃하다 ㅋㅋ 재밌다,10,10,1,2013-06-22 10:54:00,0
157,김왕장(son2****),무슨 대부급의 완성도 기대하면서 좀비영화 보나? 킬링타임용으로 최고였다,10,10,1,2013-06-20 12:54:00,0
158,아젠다(ipar****),부산행이랑 너무 차이난다ㅋㅋㅋ,10,11,2,2016-07-30 13:17:00,0
159,네트로피(hjh5****),윌스미스의 나는 전설이다를 떠올리게하는 진일보를 가장한 전형적 좀비물. 오히려 좀비영화를 좋아하는 사람에겐 식상한 좀비물이 아니었을까...,7,11,2,2013-06-24 10:56:00,0
160,Hello(cloc****),좀비영화중에서 제일재밌음,10,12,3,2016-07-24 01:16:00,0
161,어흥이(heeh****),28주후나 새벽의저주같은 좀비물 생각하고 기대하고 본다면 완전 실망하게될듯,1,12,3,2013-09-06 18:19:00,0
162,용철(high****),결말이 허무하다고 하는데 내 생각엔 이런 결말 아니었으면 더 욕먹었다. 뭘 바라는지 모르겠다. 이 영화는 인류적 차원에서 해결사 역할을 맡은 브래드피트가 결과적으로는 임무를 완수했다는 것에 중점을 둬야한다. 슈퍼히어...,10,13,4,2013-07-04 12:04:00,0
163,BSA(gogo****),은위빠순이들만 없었더라면 좋은별점을 남기고도 충분했을것이다. 웰메이드 블록버스터.,10,15,6,2013-06-21 15:25:00,0
164,zerg****,"볼만하고 잼 있게 보았답니다.ㅎㅏ지만,  마지막  결론이  아쉽더군요은밀하게 뭐하게 이수현  나오는 영화보단 잼있음",1,17,8,2013-06-21 04:52:00,0
165,치타(777a****),그 하버드 과학자가 미끄러져서 죽었대 ㅋㅋ 에효... 스토리가 어느 정도 수긍이 가야지 ㅉㅉ 저거 말고도 억지스러운 점이 너무 많네요. 핀트가 안맞고 산만하기만함. 평점알바에 낚였네 ㅉㅉ,1,18,9,2013-09-05 01:58:00,0
166,라이프(jeha****),"앞의 내용이 나쁘지 않으나 결말이 너무 약함, 이제 시작이구나 생각했는데 영화끝",1,41,32,2013-06-22 08:15:00,0
167,gta4하자(ww90****),"7점 또는 7.5점 정도가 적당한 영화.. 엔딩이 이영화를 망쳣다맨오브스틸과 스타트렉 , 그리고 이 영화도 추천해볼만하다 그러나 은위는 쓰레기",1,148,139,2013-06-20 15:29:00,0
168,호롱불(yoho****),미쳤다 지금 코로나라서 더 몰입된다..눈으로 보이는 바이러스..,10,8,0,2020-09-06 22:52:00,0
169,sinb****,아니 어떻게 이런명작이 평점이 8점대야. 이건진짜 10점만점에 10점인데. 여태까지 그리고 앞으로도 없을 좀비계의 레전드,10,8,0,2020-08-17 22:12:00,0
170,미역(btwo****),부산행을보고 월드워z에 5점을 준 제 행동을 후회했습니다 이 영화는 잘 만들어진 영화입니다,8,8,0,2016-07-30 01:23:00,0
171,heeeeeee(star****),시작부터 몰입하게 만들었음. 좀비영화답게 긴장감을 충분히 느낄 수 있었지만 앞부분의 긴장감에 비해 엔딩이 좀 허무하기는 했음. 하지만 보면 후회 안 할 영화!,9,8,0,2013-07-08 14:21:00,0
172,인랑(minh****),잘만들었다. 좀만 디테일하게갔으면 명작됐을듯. 시간이 부족했다,9,8,0,2013-07-07 21:26:00,0
173,양양(dmsd****),심야로 보았다. 이 영화 매력만점인 영화. 공포영화 저리가라 할 정도로 스릴만점인 영화! 솔직히...나에게 은.위 생각도 안나게 만들었다. 정말 짱짱,10,8,0,2013-06-28 16:27:00,0
174,알링(smil****),잘만들었네요. 몰입도도 좋고 긴장감도 좋네요. 좀비들도 잘만듬. 실제 인류최후의 날을 생각해볼정도로 잘만들었네요. 마지막 해결에서 약간의( ? )가있지만 대체적으로 잘만든 영화인거같습니다. 짱짱,10,8,0,2013-06-27 06:23:00,0
175,하멜과재즈(sawo****),이미 많은 것을 보여준 예고편.,6,8,0,2013-06-24 02:48:00,0
176,hsm6****,처음과 끝이 없는 행진곡.,8,8,0,2013-06-23 01:28:00,0
177,낭만달팽(skyg****),초중반 긴장감 결말은 기운빠지네요...,8,8,0,2013-06-21 10:41:00,0
178,dydy****,좀비영화 매니아로서 한마디 하겠습니다 진짜 최고입니다^^  진짜 이렇게 긴장하면서 본 영화는 진짜오랜만!!!!,10,8,0,2013-06-21 01:31:00,0
179,아미사리(fila****),1,10,8,0,2013-06-21 01:01:00,0
180,샹그리아(wjdr****),후반부가 좀 아쉽지만 긴장감 최고,10,8,0,2013-06-21 00:49:00,0
181,윤혜원(yunh****),진짜 좀비물은 이게 최고,10,9,1,2016-07-26 18:48:00,0
182,lyck****,"난 잼썼다 한시도 눈을못땠음.깨알가튼재미""매너있게  진동으로 해주는 센스""ㅋ본사람만 안다는",9,9,1,2013-06-22 22:19:00,0
183,불곰(dong****),내가본 좀비영화중 최고~~!!리얼하고 숨막히고  살갈리고  감동적이다.기대이상~~!! 강강추~~!!,9,9,1,2013-06-21 22:15:00,0
184,sslo****,부산행이랑은 비교하지말자,10,10,2,2016-08-09 17:23:00,0
185,소심하세요(iz08****),만든 의도가 정말 궁금한 영화.. 그냥 돈들인 그래픽 구경하려고 본다,1,10,2,2013-09-05 05:09:00,0
186,메인디쉬(jinm****),"공포, 액션, 답답함, 공포, ㅎㄷㄷ 하다가 펩시씬에서 빵터짐 ㅋㅋ",10,10,2,2013-06-24 23:43:00,0
187,teen****,그냥 B급 오락 영화다 감동도 없고 배울점도 없다 예전에 미국 영화가 그런것처럼 자기 가족만 햄볶고 다른 사람은죽어도 상관없는그런 영화다 10점 주는 사람은 뭐가 10점을주는지 모르겠다 감상을 쓰려거든 알바를 때려치...,1,11,3,2013-09-05 01:13:00,0
188,unun****,난 왜 예고편이 전부인거 처럼 느껴지지,7,12,4,2013-06-22 22:55:00,0
189,ggzc****,좀비영화가 긴장감도 없고   재미없다.,1,13,5,2013-09-10 21:34:00,0
190,홍(sonh****),스케일 엄청 크게 잡아놓고 스케일이 점점 작아지더니 그냥 끝내버리네... 크게 잡아놓은 스케일을 감당못하고 대충 끝내버린 느낌? 보고나서 뭔가 아쉬웠다; 아 말로 표현하기 애매하다.,5,13,5,2013-07-09 22:52:00,0
191,alst****,벌려놓은판에 비해 결말처리가 미흡하고 전개또한 부자연스럽다.,6,14,6,2013-07-17 20:09:00,0
192,wind****,태어나서 처음으로 평점써봅니다 0점은 못주나봅니다말같지않은 영웅에 대단한배우하나면 되는구나.. 좋아하는 배우였는데 실망을넘어 절망입니다.,1,15,7,2013-08-16 08:28:00,0
193,닥터 스니커즈(drsn****),결말 엄청 어이상실.. 이렇게 사건이 쉽게 해결되다니. 개연성없음.,6,15,7,2013-06-28 09:22:00,0
194,냥냥이댕댕이(suns****),현재의 코로나 시대와 아주 비슷합니다.백신도 없고~끝날기미도 안보이고~감염자들은 전세계 곳곳에!유증상자들은 누구하나 감염시키려고 돌아다니고~ 명작이네요,8,7,0,2020-08-20 00:06:00,0
195,피오스(pios****),막내딸로 소소하게 시작해 엄마 전화에 이어 이스라엘 싱어로 대절정.. 스케일은 좀비영화 중 최고.,9,7,0,2020-08-19 14:08:00,0
196,연(o0os****),걍또봐도 존잼 너무재밌어..몰입도 스토리 연기전부다..한20번본것같음..,10,7,0,2020-06-26 02:18:00,0
197,훈훈한인생(skmj****),북한에 좀비가 없는 이유...ㄷㄷ 북한스럽ㅋㅋㅋ좀비보다 무서운 북한ㅋㅋㅋㅋ,8,7,0,2018-08-21 20:09:00,0
198,문(gudf****),팔레스타인을 좀비들이 벽넘는 계기를만드는 민폐로 표현하고 이스라엘은 주변국 난민전부수용하는 관대한나라로 표현하네 현실은 지들이 제일우월하다생각하면서 다른민족 찍어누르는데,5,7,0,2018-03-15 17:29:00,0
199,화끈하게(ajtl****),몰입감이나 스릴감이 지대네...이때까지 본 좀비영화 중 다름 특이한디?,10,7,0,2015-12-20 20:09:00,0
200,struggle(chan****),그렇게 영화 감기와 이 영화는 알고 있었다...평택이 진원지라는것을...,10,7,0,2015-06-03 21:00:00,0
201,뒤주(gneg****),그냥저냥... 킬링타임용,6,7,0,2013-07-09 22:00:00,0
202,부라보남(bagu****),아~~~ 끝에 좀....쓸데 없는 곳에  예산 낭비로 브래드와 감독과 다툼이 있었다더니... 여기저기 그 흔적이...초반 중반 중후반까지 좋았음 끝만 아쉬움...끝은 더 스케일있게 다뤄졌어야 함,6,7,0,2013-07-02 16:58:00,0
203,사른(sok9****),중간중간에 정말 좋았으나 엔딩에서.. 똥싸고 안닦은 느낌이랄까? 뭔가 허전했다.,7,7,0,2013-06-28 23:50:00,0
204,qus1****,진짜 강추ㅋㅋ 좀비영화치고결말도괜찮고스토리구성도괜찮았음,10,7,0,2013-06-26 09:14:00,0
205,기트레스(yuhw****),보통의 영화들은 초반에 배경설명을하기 위해 잡설이 보통30분인데이영화는 그냥시작부터 문제가터져있음..영화시작후 한10분?부터 손에땀을쥐고 마지막까지 긴장감 흐르는데 정말스릴있고 박진감 넘칩니다..잼있어요 내용도 괜찮...,10,7,0,2013-06-25 11:20:00,0
206,ghkd****,보는내내 손에 땀을 지게 했다 중간쯤 지나서 빵터지는 장면도 나오고 아마..내가본 좀비 영화중에.. 28일후가 내용물은 가득한데 스릴로 보자면 월드워Z가 최고ㅋ,10,7,0,2013-06-25 06:23:00,0
207,kerr****,보는 내내 긴장하면서 본영화 ㅋㅋㅋ돈이 아깝지않았음,10,7,0,2013-06-24 22:06:00,0
208,안녕하세요반값(dksg****),결말 너무 억지.. 예전에 톰크루즈 주연인 우주전쟁의 후속작을 보는 줄..역시 좀비영화는 19세로 만들어야 함..,3,7,0,2013-06-23 17:15:00,0
209,캬호(lksk****),초반에 좀어지럽고 후반부가 약할수도있는데 이정도로 계속몰입하게해주고 신선했는데 8.2보단높은것같다,10,7,0,2013-06-23 11:31:00,0
210,꽃보다지후(rhdw****),처음부터 끝까지 집중안될때가없이 정말 긴장감있게봤습니다굿!!! 무조건보세요,10,7,0,2013-06-21 21:17:00,0
211,xo89(surq****),긴장감스릴 스케일 재미 모든게 완벽했음 돈주고봤을때 적어도 돈아까운느낌은 아님 좀비ㅠㅠㅠ 좀비나오능게재밌다능..ㅠㅠㅠㅠ 근데 확실히 끝은 허무? 걍 애매한느낌 끝만 더 임팩트 있게 만들었어도 진짜 좀비영화중에 최고 ...,10,7,0,2013-06-21 14:26:00,0
212,흑향(jojo****),3D로 봐서 뭔가 툭툭 튀어나올거 같은긴장감만... 하지만...딱히 결말도 허망하고 뭔가 크게 기대하고 볼건 안되는듯,6,7,0,2013-06-21 09:37:00,0
213,한(tyea****),기대가 너무 커서 아쉬운 영화.,7,7,0,2013-06-21 09:36:00,0
214,아픈나날(dltl****),한국이 좀비 바이러스의 진원지였다니........ ㄷㄷㄷ;;; 여러분 좀비는 한국좀비가 최초이자 오리지날이래요..;;;;한국 왔는데 한국같은 느낌이 왜 안나는 영화지 ㅠㅠ,8,7,0,2013-06-21 02:30:00,0
215,시간의공(kan8****),전혀 지루하지않음.  시작부터 스피디하게 진행됨.초중반 물량전.  후반 긴장감있게 재밌음.돈안아깝습니다~,10,7,0,2013-06-21 01:48:00,0
216,밥때까리(tnst****),기대보다는 별로지만 나름 볼만함,5,7,0,2013-06-20 18:01:00,0
217,Guava Jelly(gusw****),희망품고 떠난 박사 존내 허망하게 죽네 ㅋㅋㅋㅋ,10,8,1,2017-09-17 19:50:00,0
218,12345(brit****),역사에 길이남을 좀비영화.,10,8,1,2016-07-23 00:00:00,0
219,일락(srg1****),흥미진진하게 잘봤지만 다만 좀비를 죽이고 싶은 마음보다는 노래부른년부터 쏴죽이고싶다,10,8,1,2014-10-04 21:53:00,0
220,dlgk****,정신없이 뛰어다니는 좀비들을 보고 이거 어떻게 결말을 낼까했는데 허무함..끝난건가??라고 느낀 순간 영화가 끝나는기적을 맛볼지니...,6,8,1,2013-07-19 02:17:00,0
221,아티스트(osth****),의외로 싱거웠던 좀비 영화. 재난영화의 범주에 넣는게 맞다.,7,8,1,2013-07-06 18:29:00,0
222,koko****,브래드피트 고생할 필요없이 페덱스에 시키면 되는데...,7,8,1,2013-06-24 16:03:00,0
223,MBJS(mank****),근래에 나왔던 좀비물 웜바디스와비교하자면 이게 훨 낫다.물론 결말은 좀 그랬지만 영화내내 흥미롭고 스릴 있었음,9,8,1,2013-06-22 20:32:00,0
224,id(46to****),좀비장르의 큰 재미 중 하나가 좀비를 얼마나 창의적으로 잔인하게 죽이느냐인데 이 영화는 그 요소가 없다. 하지만 역시 돈이 많이 들어가니 비주얼 하나는 끝내주게 웅장하다. 초반에 서론없이 곧바로 본론으로 들어가는게 ...,7,8,1,2013-06-22 18:34:00,0
225,The 환상(ekff****),브래드피트연기력도괜찮앗고 영화에몰입할수잇게 중간중간 몰입도를높이는 장면들이많이나와서괜찮았다 미국영화답게 블록버스터식 액션이많았지만 여자도즐길수있는 애틋한가족애도담겨있고 볼거리가굉장히많앗던영화!!,10,8,1,2013-06-21 21:54:00,0
226,jaky****,초긴장감속에서 처음부터 끝까지 스릴만점의영화를 보았다. 현재 우리가 너무 안일하게 살고 있지는 안나 하는 반성도 하면서 미래에 이런 상황은 없어야되겠다는 각성도 하게 되었다.오랫만에 멋진 영화를 보았다.,9,8,1,2013-06-21 21:53:00,0
227,in35****,"브래드피트!연기너무나잘보았고, 긴장감완전쩌러ㅜ.ㅜ",10,8,1,2013-06-21 02:02:00,0
228,한감독(bern****),진정한 카타르시스는 3막 폐쇄병동에서부터다.,8,8,1,2013-06-21 01:03:00,0
229,gugt****,아오 뭔 영화를 초반부분에 왜이렇게 어지럽게만드나요감독이 초보도아니고 전혀집중도안되고 혼란스러운상황을 연출할려햇던거같은데 화면을 흔들어대서 집중도안되고 화만나네요영화관가서봣으면 돈 존나아까웟을듯 아오 좇OO영화,1,9,2,2013-09-07 16:55:00,0
230,트럼프(fa15****),원작소설의 방대한 스토리를 100분 남짓한 필름에 담는게 애초에 불가능했슴. 영화의 결말은 지어야겠고...답은 안나오니...윌 스미스의 '나는 전설이다' 결말을 차용해버렸슴. 세계대전Z로 시작하였으나 ...,1,9,2,2013-09-04 22:42:00,0
231,ttlw****,월드워z 최고의 영화군요.. 어제 간만에 휴무라 꼭 보고싶었던거라 보러갔는데 스릴감과 긴장감 최고였습니다 좀비영화라해서 그렇게 징그럽고 잔인하지도않고 브래드 피트 연기력도 최고였구요 ^^* 시간내셔서 꼭 보러가세요정...,10,9,2,2013-06-26 10:56:00,0
