,nickname,text,score,like,dislike,time,watch_movie
165,MEME(mj79****),현대판 좀비영화의 바이블,10,1,0,2019-01-02 22:02:00,0
166,건(gunc****),심장 쫄깃 인간의 잔혹함 마지막에 영상 있음 꼭 보셈,8,1,0,2018-12-19 23:15:00,0
167,충충충(choo****),"단순한 좀비영화인줄 알고 봤다가 드라마적인 많은 걸 보게 됐다. 절망 속에서도 소소한 행복에 즐거워하는 사람들, 욕망을 위해 죄없는 자들을 이용하는 사람들, 마지막 실낱같은 희망까지.",8,1,0,2018-09-24 01:59:00,0
168,HW(9812****),"재밌네요,, 분위기 웅장하고  soundtrack을 잊을 수 없네요",10,1,0,2018-08-11 17:22:00,0
169,흑인블랙(ergr****),영국 특유의 깔끔하게 예쁘면서 탁 트이고 넓은 풍경을 좀비로 인한 황폐함과 잘 버무린 작품,9,1,0,2018-07-23 02:39:00,0
170,우주짱(kji2****),볼때마다 꿈도 미래도 없는 도시 모습에 숨이 턱턱 막힌다,10,1,0,2018-07-23 02:02:00,0
171,vl89****,좀비영화치고 스릴있거나 긴박한모습은 별로안보여줌. 나름 잼슴,6,1,0,2018-05-08 23:02:00,0
172,rabo****,"영화가 묘하게 빠져드네요,,, 좀비 영화라기보단 인간의 악한면을 드러내는 영화인 듯요~ 정말 잘 만들었네요,, 공포속에 여유와 편안한 OST 가 참 인상적입니다.",10,1,0,2017-11-03 21:43:00,0
173,S클래스(dida****),네가본 미국 좀비 영화 중에 최고다,10,1,0,2017-10-21 20:52:00,0
174,베스트오브미(baes****),세상이 분노하기 시작했다! 공포의 새로운 차원을 여는 하이 쇼크 호러!,10,1,0,2017-10-02 06:47:00,0
175,dismiss(dism****),15년 전에 보고 아직도 내 생에 최고 좀비 영화. 드라마는 워킹데드,10,1,0,2017-09-30 20:24:00,0
176,사자(nwo3****),좀비 영화의 바이블이자 교과서,10,1,0,2017-09-06 19:30:00,0
177,서인짱(e130****),좀비영화중당연최고입니다,10,1,0,2017-09-04 00:32:00,0
178,Joy(alal****),단순 재미만 목적으로 하지 않는 좀비영화계의 수작,10,1,0,2017-08-19 03:11:00,0
179,멘토홍(y21c****),음악때문에 움직일수가 없네...당신은 천재입니다.,10,1,0,2017-08-12 02:45:00,0
180,둥둥(jsoo****),28개월 후 나와라 제발,10,1,0,2017-08-09 23:03:00,0
181,조창근(lesb****),28주보단더남 (?)ㅋ.ㅋ,9,1,0,2017-08-09 21:48:00,0
182,마루미르(ruin****),"좀비영화의 걸작중 하나! 특유의 분위기와 연출, 연기 모두 훌륭하다 스토리 전개 또한 깔끔!",8,1,0,2017-07-17 21:42:00,0
183,초록이(teri****),여기선 '좀비'가 돼는 것이 아니라 '분노'하는 것.좀비영화의 재미와 인간의 추악한 면까지 잘 드러내어 준 명작.,10,1,0,2017-07-05 13:44:00,0
184,gjisodjoi(clsc****),ㅋㅋㅋㅋ 평점 왜 7점으로 내려와있냐?? 이빡대가리들아 니들이 최근 나온 좀비물이 전부 이 영화로인해서 나올수있던거지 ...  멍청이들아;; 월드워Z보다 평점이 낮다니 ㅋㅋㅋㅋ진짜 개웃기네,10,1,0,2017-06-15 17:42:00,0
185,yana****,군인들 나오는 장면부터 스케일도 작아지고 흥미가 반감...,7,1,0,2017-06-12 09:38:00,0
186,류씨(rud0****),영화음악과 분위기는 정말 최고. 영화 속 사람들은 좀비보다 역하다.,10,1,0,2017-01-31 15:52:00,0
187,박근재(k550****),좀비영화의 기틀을잡아준 작품,8,1,0,2016-10-08 22:49:00,0
188,Danny Seong(whun****),아직도 첫 장면이 제일 인상에 남는다. 텅빈 런던을 홀로 돌아 다니던 주인공...,10,1,0,2016-09-04 10:35:00,0
189,그라피카(enll****),이영화 평점을 올리기위해 댓글담. 0점 1점 주는사람은 뭐지..ㅎ 새벽의저주보다 난 이영화가 더 좋다..ㅎ 좀비는 아닌거같고 분노바이러스에 감염된 인간에 대한 내용인듯,10,1,0,2016-08-03 20:33:00,0
190,scarlett(moon****),내 인생 좀비영화!! 좀비에 대한 두려움보다 철학적인 메세지가 강한 영화,10,1,0,2016-08-01 11:55:00,0
191,김사랑(amh_****),깔끔 담백하네..  저예산 영화 치고는 정말 잘 만듬,10,1,0,2016-07-28 23:59:00,0
192,nom1****,인간이 없어야 지구는 정상이다 지구입장에서 볼땐 인간은 바이러스다 이영화 나름 철학적이다,10,1,0,2016-07-26 19:56:00,0
193,안(miuu****),"""28일 후"" 는 좀비영화의 기준이 되어 버렸다.",10,1,0,2016-07-26 01:45:00,0
194,good****,남자는사람아닌가??ㅠ,8,1,0,2016-07-23 02:35:00,0
195,쭈(feli****),봐도봐도 잼있다 열번은 넘게 본 듯. 좀비영화 중 제일 수작인데 평점이 좀 어이없네,10,1,0,2016-07-23 01:25:00,0
196,여우선생(siho****),새벽의 저주보다 훨씬 낫다.  진짜 ost도 감동적이고 삶과 인간에 대한 심오한 철학이 담겨있는 영화,10,1,0,2016-07-16 20:44:00,0
197,미스티블루(efhh****),"단순 좀비물인줄 알았으나 명작인 영화, 좀비물의 기초이자 토대가 여기에 담겨 있군요~! 다른 영화들이 이 작품을 보고 또 영감을 받았는지도 모르겠어요.",10,1,0,2016-05-26 17:36:00,0
198,윈드01(chun****),좀비영화 매니아로서 손꼽는 수작 중 하나,10,1,0,2016-05-19 14:34:00,0
199,hjs5****,끝까지 지루하지않고 재미있게 봤어요 생각이 많아지는 영화같아요,8,1,0,2015-06-24 05:40:00,0
200,이상해씨(sara****),"뼛속까지 기분나쁜 좀비영화였다. 월드워z ,새벽의 저주,REC와는 차원이 다른 색다른 공포",10,1,0,2015-02-22 23:09:00,0
201,Faker(binn****),좀비 영화.. 그 이상의 무거운 의미가 담겨 있는 영화,8,1,0,2015-01-27 16:29:00,0
202,뇨끼(djdg****),28주후보다 이게 조금 더 나은듯.,8,1,0,2014-10-01 14:28:00,0
203,카오카(fghy****),"이 영화는 같은 좀비영화지만, 새벽의 저주보다 훨씬 더 현실감 있는 영화다!",9,1,0,2014-08-01 00:31:00,0
204,ㅇㄹ(nick****),감염자보다 무서운 건 생존자다,9,1,0,2014-07-08 12:12:00,0
205,젠쿄(akai****),초중반에 굉장히 재미있다가 군인들 나오면서 부터 급 재미 없어진다 그래도 좀비영화들 중에선 순위권에 들만큼 재미있음,7,1,0,2014-03-19 08:10:00,0
206,열라빠른거북이(simk****),개인적으로 좀비영화 좋아하는데... 몇번을 본영화... 새벽의 저주가 좀더 잼나긴함,10,1,0,2013-10-18 02:02:00,0
207,hsa2****,스릴넘치면서 휴머니즘적이영화!!또 보고싶음!,10,1,0,2013-07-04 18:40:00,0
208,곰돌이(jjan****),28일후는 재밋어. 뭔가 긴장감도 있고.,8,1,0,2013-06-24 10:06:00,0
209,씨티라이더(tekk****),괜찮네요 ㅎㅎ 좀비들이 상당히 무서움,9,1,0,2013-05-16 03:52:00,0
210,ewtasdf(bell****),"좀비가 아닌 인간이라는 것이 신선했고, 꽤 재밌었습니다.",9,1,0,2013-05-13 00:32:00,0
211,아차싶더니(ming****),끊어 질듯 말듯한 긴장감이 시작부터 크레딧 까지 계속되었다,8,1,0,2013-04-11 23:06:00,0
212,kimg****,좀비:군인:인간 이라는 이상한 구조를 나타냈지만 괜찬았다,8,1,0,2008-02-04 10:24:00,0
213,msms****,정말 최악이다,1,1,0,2007-09-09 16:08:00,0
214,lzzl****,28주나28일이나 감독죽어야돼 가치관 김기덕보다 못한놈처음,1,1,0,2007-08-18 15:46:00,0
215,s202****,간만에 영화좀 볼랬더니만 썅,1,1,0,2007-05-06 09:58:00,0
216,mask****,학교에서보고 재미없어서 다들 존나 화났었다.,1,1,0,2006-09-04 15:46:00,0
217,hton****,"솔직히재미없다 레지던트이블1 ,새벽의저주랑 비교하지좀마라",1,1,0,2006-08-29 08:48:00,0
218,Koo(tjdw****),허술한 설정 떨어지는 몰입감,5,2,1,2020-07-27 11:18:00,0
219,cher(mili****),어째 좀비보다 남주가 더 무섭다,8,2,1,2020-02-25 00:51:00,0
220,kdleodk(amus****),주인공 고추도 나옴 내용 재밌음,8,2,1,2019-12-18 04:35:00,0
221,오란씨(newf****),시대초월한몰입감은 있지만 개연성과캐릭터밸런스엔부조화스러운 면이있음 즉 어거지스러운게 좀있고 많은영화드라마애니의 모티브성이 담겨있는 제작년도감안한 대단한작품은 분명하지만 확실히 새벽의저주보다는 작품성떨어짐,7,2,1,2019-10-20 16:34:00,0
222,올빼미(apor****),평점조절. 네이버평점을 믿지 말아야 하는 이유,10,2,1,2018-11-12 02:00:00,0
223,Eugene(park****),8점도 안되는게 말이 안된다,10,2,1,2018-11-12 01:45:00,0
224,업미술학원(artn****),이건 무조건 10점 주고 시작해야함~~~,10,2,1,2018-10-12 05:06:00,0
225,navy****,좀비 영화중에 재일 좋았다,9,2,1,2018-09-12 22:31:00,0
226,사람(kok9****),"그냥 최고의 좀비영화. 음악, 내용, 분위기 모든게 완벽",10,2,1,2018-09-05 10:02:00,0
227,똥쟁이근우(rmsd****),좀비영화의 역사를 뒤바꾼 수작,10,2,1,2018-08-22 01:22:00,0
228,matr****,이 영화본 후 부산행 보면 화가 치밀어오름,10,2,1,2017-10-06 00:22:00,0
229,자몽(tjdt****),좀비 영화보고 울긴 처음...,10,2,1,2017-08-06 02:43:00,0
230,heartfelt(xcxc****),좀비영화라고 한정짓기 아까운 수작,8,2,1,2015-05-12 03:42:00,0
231,영웅(13su****),정말 명작이다.. 좀비보다 무서운 인간들을 잘 그려냈다,10,2,1,2015-05-09 18:05:00,0
232,그냥대충해(cgjk****),로메로의 초기작들이 내포하고 있는 인간성에 대한 고찰을 이은 작품들 중 가장 완성도가 높다.,9,2,1,2014-12-22 18:57:00,0
233,사이먼(leve****),후..평점이 좀 낮지만 호불호가 갈리는 영화,10,2,1,2014-10-17 19:57:00,0
234,lucy(kinl****),좀비보다 무서운 것은 사람.,8,2,1,2014-08-02 06:50:00,0
235,펜튼(ajtw****),뭔가 색다른 주제를 표현하는 듯 싶지만 결국엔 정해진 패턴이 있는 영화. 하지만 긴장감만큼은 최고다.,10,2,1,2014-07-20 01:22:00,0
236,trac****,"빠른 좀비는 반칙이지만,화면을 꽉 채운 스릴과 인간성에 대한 지겹지않은 성찰 즐길만하다",7,2,1,2014-05-27 19:02:00,0
237,a686****,아나 난분명히 28주후를다운받았는데 이게나오더라.....뭐이딴영화가다있나했는데,1,2,1,2009-08-21 21:02:00,0
238,hany****,평점 완전 뻥튀기네  별로 스릴도없고 재미도없고 긴장도없음 지들끼리도라다님,1,2,1,2008-05-02 13:13:00,0
239,cle7****,지루해...ㄷㄷㄷ,1,2,1,2008-02-06 19:01:00,0
240,gw12****,3류야 어이가없다.. 기억에 남는건 흑인좀비의 애처로운빨간눈동자뿐 ㅡㅡ,1,2,1,2008-01-07 16:24:00,0
241,koko****,이거 보고 재밌다는 사람 정말 이해 안감 완전 낚였음..,1,2,1,2007-02-08 22:52:00,0
242,Hotbody(hiip****),평점이 왤케 낮아! 해서 주러 왔는데 뭔놈의 러닝좀비 시초 어쩌고여. 러닝좀비는 훨씬 옛날부터 있었다 아는척 ㄴㄴ,10,3,2,2018-09-26 04:01:00,0
243,엑스트라232(joju****),"2002년에 나와서 후에 나는 전설이다,워킹데드등 좀비영화들의 원조",8,3,2,2018-09-05 02:32:00,0
244,pmsr****,좋은 소재인데 저예산 영화 같아서 아쉽다.,4,3,2,2018-08-20 00:40:00,0
245,여니(syo7****),왠만하면 걍 지나치는데 이영화의 평점이 이해가 안되서 후기올리고 갑니다. 이제까지 본 좀비영화중 가장 강렬하게 기억에 남는 영화. 감독의 뇌에 반하게 됨.,10,3,2,2017-11-11 15:44:00,0
246,스마트(jesi****),단순히 물고 뜯기는 좀비영화가 아니라 사람의 본성이 좀비보다 더 무서운  영화 ..  좀비영화중에서는 확실히 상위권에 들만하다 ..,10,3,2,2014-07-10 21:51:00,0
247,BB(babo****),새벽의저주와 28일후 좀비영화 최고의 수작입니다..특히28일후 좀비영화의 한획을 그은 작품이죠,10,3,2,2014-07-10 12:08:00,0
248,Traveler J(capg****),좀비영화중에 괜찬은 영화,9,3,2,2013-06-03 11:27:00,0
249,tama****,내가 이 영화 너무 늦게 본것일까??... 진짜 ㅡㅡ 멍미,1,3,2,2010-07-17 08:48:00,0
250,mais****,재미없네...90년대 초반 영화인줄 알았음.......,1,3,2,2010-03-21 21:40:00,0
251,ttoo****,"좀비빠돌 曰 ""인간보다무서운건없다"" 이거모르면 ㅄ취급하네 저말도 식상해 ㅉㅉ",1,3,2,2008-12-27 16:28:00,0
252,smar****,좀비라는 소재로 이런 지루함을..,1,3,2,2008-01-20 00:17:00,0
253,fudh****,내용은좋았을지도모르나.....참을수없는지루함,1,3,2,2007-12-25 18:42:00,0
254,dudd****,극중 내내 긴장감? 뭐가 긴장되는데?,1,3,2,2007-07-07 06:23:00,0
255,pass****,다른거 다떠나서 재미가없다,2,4,3,2011-11-30 19:54:00,0
256,8800****,이건 별로임 ㅋ 28주후나 보셈,1,4,3,2009-08-05 17:00:00,0
257,ifp1****,이삼류가왜 평점이 이렇게 높아? 이런 말도안되는설정은정말식상해..이게 공포? 영화?,1,4,3,2009-06-03 00:39:00,0
258,tswa****,하나만 해라. 재미도 없고 감동도 없고,1,4,3,2008-09-06 14:04:00,0
259,ama_****,좀비 언제 나와...,1,4,3,2008-02-07 12:24:00,0
260,babo****,여태까지 본 좀비영화중 최.악 보다지쳐잘뻔,1,4,3,2008-01-16 19:27:00,0
261,jkjk****,뭐가 재밌다는거야...,1,4,3,2008-01-11 23:53:00,0
262,elka****,이 영화의 교훈: 여자는 소중하고 아껴주어야할 존재,8,5,4,2019-07-23 12:15:00,0
263,l_da****,"ㅡㅡ...이건 완전 골 때리는 영화...정말 재미없음.,",1,5,4,2010-07-16 00:56:00,0
264,jsa_****,평점 주려고 로그인했다. 등장인물들이 전부 답답한 OOO 보면서 분노가 치민다.,1,5,4,2010-06-16 18:42:00,0
265,fina****,좀비영화중에 이정도에 따분함을 보장해주는 영화는 별로없다.,1,5,4,2007-09-27 17:35:00,0
266,pjhh****,나 이거보고 졸앗다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ28주후가더나요,1,6,5,2009-12-04 02:16:00,0
267,hani****,솔직히 난. 말하려는메세지도 전달하려는영화의 의도도 아마추어수준이라느껴지네요,1,6,5,2007-12-30 23:12:00,0
268,wkdt****,진짜재미없더만..28주후가훨씬 재밌어요..,1,7,6,2012-07-19 17:28:00,0
269,drew****,새벽의 저주 보고 그런가 전나 재미없던데..ㅡㅡ,1,7,6,2012-02-16 15:29:00,0
270,bn37****,영화의 메세지를 위해 억지로 짜맞춘듯한 느낌!... 지루하고 주인공들도 맘에 안듬.,1,8,7,2010-09-21 19:06:00,0
271,신사(cyew****),좀비영화 많이봤지만 여러모로 실망 재미없어요,1,9,8,2016-03-04 17:02:00,0
272,012k****,아무리 제작비 절감 차원이라지만 멸망한 도시에 도로에 정차된 차한대 없다는게 차 아이러니 하네...주인공들이 고속도로 달릴때는 완전 아우토반임,5,9,8,2014-01-31 07:02:00,0
273,goro****,진짜정말 더럽게 재미없네요 스토리는 하나같이 어설프고 ...보지마세요,1,9,8,2011-06-19 06:19:00,0
274,yu78****,"이거 재밌다는 사람들은 뇌가 어떻게 된건가 --; 한마디만 하죠, 개연성 제로에 설정도 엉터리.. 저예산 영화의 한계 지루의 극지를 달리는 영화입이다. 보지마세요 킬링타임용으로도 아깝습니다. 어휴",1,10,9,2014-01-16 17:25:00,0
275,vivi****,"★처음에등장하는 남자,흑인여자,소녀★ 이렇게 3명만 살아남는다ㅋ",1,10,9,2012-06-05 13:56:00,0
276,plmo****,엉망인 흐름에 x같은 엔딩 그리고 정말 뜬금없는 장면들과 황담함으로 가득찬 영화,1,10,9,2009-02-07 03:06:00,0
277,quiz****,감독이 전하고자 하는 메세지가.. 극적인 상황에서의 인간 본연의 악..? 본능? 뭐 그런건가..? 뭐.. 전하고자 하는 메세지는 참 심오한거 같은데 억지설정때문에 재밌게 보질 못했다.. 걍.. 난 별로였어.. 킬링타...,1,11,10,2014-07-25 01:31:00,0
278,라메르(tkgi****),천도 부족한 상황에 SOS가 아니라 HELLO를 만든다는게 상식적으로 말이되나? 구조신호라기보단 조형물같으니 비행기가 보고도 지나칠수 있겠단 걱정은 안들었을까? HEL이나 HELL까지만 놨을때 비행기가 오면 어쩌지 ...,1,16,15,2014-03-19 02:03:00,0
279,dhwl****,주인공의 행동 이해안될뿐더러 공포감 제로. 평점이 왜이렇게 높은지 이유를 알고싶다,1,16,15,2012-01-15 01:19:00,0
280,KeyMaker(good****),"당시에는 재미있게 봤던것 같기도 한데,, 우연히 왓챠에서 다시보니 진짜 손발 오그라드는 대사들과, 뜬금포 전개에 김빠져서 중간에 꺼버렸다. 이 영화의 각본은 B급도 아니고 C급이다 진심으로. 이걸 보고 명작이라는 ㅅ...",2,0,0,2020-11-01 11:02:00,0
281,나의바흐(mase****),고어매니아들은 보지마셈 ㅈㄴ 지루하고 노잼돈만 날려부럿네 ㄱ같븐영화,1,0,0,2020-10-11 02:14:00,0
282,일레인(mari****),이 영화에 평점을 매긴다는 것 자체가 넌센스임. 이 영화는 그냥 좀비물의 교과서라고 해야 맞다.,10,0,0,2020-10-01 22:15:00,0
283,Bonita Memoria(lime****),,8,0,0,2020-09-15 15:23:00,0
284,이조용(jany****),,10,0,0,2020-09-12 16:23:00,0
285,JY(zzan****),예전에 봤는 줄 알았는데 안본 영화였구나~~평점후기에 하나같이 있는 사람이 젤 무섭다는 평 너무 공감함,8,0,0,2020-09-11 22:26:00,0
286,너구리(jkw4****),사회적 혼란을 야기하는 영화이다.,1,0,0,2020-09-11 14:07:00,0
287,cotton bunny(star****),,10,0,0,2020-08-31 03:08:00,0
288,HYUNJIN KIM(cobr****),"좀비영화 개무시하고 아예 처다도 보지 않았었는데, 이 영화를 계기로 하여 인식이 완전 달라졌습니다. 아니 다른 좀비영화와는 완전히 달라서 비교하기 어렵겠네요.스토리와 긴장감 배경 그리고 음악 등 모든 것이 완벽하다고...",10,0,0,2020-08-24 16:38:00,0
289,redf****,본건데 또 봤다 긴장하면서봤다,8,0,0,2020-08-20 22:17:00,0
